"UF","MUNICÍPIO","UNIDADE","SUCURSAL"
"MG","ITACARAMBI","MINAS GERAIS","SUMG"
"MG","ITAGUARA","MINAS GERAIS","SUMG"
"MG","ITAIPE","MINAS GERAIS","SUMG"
"MG","ITAJUBA","MINAS GERAIS","SUMG"
"MG","ITAMARANDIBA","MINAS GERAIS","SUMG"
"MG","ITAMARATI DE MINAS","MINAS GERAIS","SUMG"
"MG","ITAMBACURI","MINAS GERAIS","SUMG"
"MG","ITAMBE DO MATO DENTRO","MINAS GERAIS","SUMG"
"MG","ITAMOGI","MINAS GERAIS","SUMG"
"MG","ITAMONTE","MINAS GERAIS","SUMG"
"MG","ITANHANDU","MINAS GERAIS","SUMG"
"MG","ITANHOMI","MINAS GERAIS","SUMG"
"MG","ITAOBIM","MINAS GERAIS","SUMG"
"MG","ITAPAGIPE","MINAS GERAIS","SUMG"
"MG","ITAPEVA","MINAS GERAIS","SUMG"
"MG","ITATIAIUCU","MINAS GERAIS","SUMG"
"MG","ITAU DE MINAS","MINAS GERAIS","SUMG"
"MG","ITAUNA","MINAS GERAIS","SUMG"
"MG","ITAVERAVA","MINAS GERAIS","SUMG"
"MG","ITINGA","MINAS GERAIS","SUMG"
"MG","ITUETA","MINAS GERAIS","SUMG"
"MG","ITUIUTABA","MINAS GERAIS","SUMG"
"MG","ITUMIRIM","MINAS GERAIS","SUMG"
"MG","ITURAMA","MINAS GERAIS","SUMG"
"MG","ITUTINGA","MINAS GERAIS","SUMG"
"MG","JABOTICATUBAS","MINAS GERAIS","SUMG"
"MG","JACINTO","MINAS GERAIS","SUMG"
"MG","JACUI","MINAS GERAIS","SUMG"
"MG","JACUTINGA","MINAS GERAIS","SUMG"
"MG","JAGUARACU","MINAS GERAIS","SUMG"
"MG","JAIBA","MINAS GERAIS","SUMG"
"MG","JAMPRUCA","MINAS GERAIS","SUMG"
"MG","JANAUBA","MINAS GERAIS","SUMG"
"MG","JANUARIA","MINAS GERAIS","SUMG"
"MG","JAPONVAR","MINAS GERAIS","SUMG"
"MG","JECEABA","MINAS GERAIS","SUMG"
"MG","JENIPAPO DE MINAS","MINAS GERAIS","SUMG"
"MG","JEQUERI","MINAS GERAIS","SUMG"
"MG","JEQUITAI","MINAS GERAIS","SUMG"
"MG","JEQUITIBA","MINAS GERAIS","SUMG"
"MG","JEQUITINHONHA","MINAS GERAIS","SUMG"
"MG","JESUANIA","MINAS GERAIS","SUMG"
"MG","JOAIMA","MINAS GERAIS","SUMG"
"MG","JOANESIA","MINAS GERAIS","SUMG"
"MG","JOAO MONLEVADE","MINAS GERAIS","SUMG"
"MG","JOAO PINHEIRO","MINAS GERAIS","SUMG"
"MG","JOAQUIM FELICIO","MINAS GERAIS","SUMG"
"MG","JORDANIA","MINAS GERAIS","SUMG"
"MG","JOSE GONCALVES DE MINAS","MINAS GERAIS","SUMG"
"MG","JOSE RAYDAN","MINAS GERAIS","SUMG"
"MG","JOSENOPOLIS","MINAS GERAIS","SUMG"
"MG","JUATUBA","MINAS GERAIS","SUMG"
"MG","JUIZ DE FORA","MINAS GERAIS","SUMG"
"MG","JURAMENTO","MINAS GERAIS","SUMG"
"MG","JURUAIA","MINAS GERAIS","SUMG"
"MG","JUVENILIA","MINAS GERAIS","SUMG"
"MG","LADAINHA","MINAS GERAIS","SUMG"
"MG","LAGAMAR","MINAS GERAIS","SUMG"
"MG","LAGOA DOS PATOS","MINAS GERAIS","SUMG"
"MG","LAGOA DOURADA","MINAS GERAIS","SUMG"
"MG","LAGOA FORMOSA","MINAS GERAIS","SUMG"
"MG","LAGOA GRANDE","MINAS GERAIS","SUMG"
"MG","LAGOA SANTA","MINAS GERAIS","SUMG"
"MG","LAJINHA","MINAS GERAIS","SUMG"
"MG","LAMBARI","MINAS GERAIS","SUMG"
"MG","LAMIM","MINAS GERAIS","SUMG"
"MG","LARANJAL","MINAS GERAIS","SUMG"
"MG","LASSANCE","MINAS GERAIS","SUMG"
"MG","LAVRAS","MINAS GERAIS","SUMG"
"MG","LEME DO PRADO","MINAS GERAIS","SUMG"
"MG","LEOPOLDINA","MINAS GERAIS","SUMG"
"MG","LIBERDADE","MINAS GERAIS","SUMG"
"MG","LIMA DUARTE","MINAS GERAIS","SUMG"
"MG","LIMEIRA DO OESTE","MINAS GERAIS","SUMG"
"MG","LONTRA","MINAS GERAIS","SUMG"
"MG","LUISBURGO","MINAS GERAIS","SUMG"
"MG","LUISLANDIA","MINAS GERAIS","SUMG"
"MG","LUMINARIAS","MINAS GERAIS","SUMG"
"MG","MACHACALIS","MINAS GERAIS","SUMG"
"MG","MACHADO","MINAS GERAIS","SUMG"
"MG","MADRE DE DEUS DE MINAS","MINAS GERAIS","SUMG"
"MG","MALACACHETA","MINAS GERAIS","SUMG"
"MG","MAMONAS","MINAS GERAIS","SUMG"
"MG","MANGA","MINAS GERAIS","SUMG"
"MG","MANHUACU","MINAS GERAIS","SUMG"
"MG","MANHUMIRIM","MINAS GERAIS","SUMG"
"MG","MANTENA","MINAS GERAIS","SUMG"
"MG","MAR DE ESPANHA","MINAS GERAIS","SUMG"
"MG","MARAVILHAS","MINAS GERAIS","SUMG"
"MG","MARIA DA FE","MINAS GERAIS","SUMG"
"MG","MARIANA","MINAS GERAIS","SUMG"
"MG","MARILAC","MINAS GERAIS","SUMG"
"MG","MARIO CAMPOS","MINAS GERAIS","SUMG"
"MG","MARIPA DE MINAS","MINAS GERAIS","SUMG"
"MG","MARLIERIA","MINAS GERAIS","SUMG"
"MG","MARMELOPOLIS","MINAS GERAIS","SUMG"
"MG","MARTINHO CAMPOS","MINAS GERAIS","SUMG"
"MG","MARTINS SOARES","MINAS GERAIS","SUMG"
"MG","MATA VERDE","MINAS GERAIS","SUMG"
"MG","MATERLANDIA","MINAS GERAIS","SUMG"
"MG","MATEUS LEME","MINAS GERAIS","SUMG"
"MG","MATHIAS LOBATO","MINAS GERAIS","SUMG"
"MG","MATIAS BARBOSA","MINAS GERAIS","SUMG"
"MG","MATIAS CARDOSO","MINAS GERAIS","SUMG"
"MG","MATIPO","MINAS GERAIS","SUMG"
"MG","MATO VERDE","MINAS GERAIS","SUMG"
"MG","MATOZINHOS","MINAS GERAIS","SUMG"
"MG","MATUTINA","MINAS GERAIS","SUMG"
"MG","MEDINA","MINAS GERAIS","SUMG"
"MG","MENDES PIMENTEL","MINAS GERAIS","SUMG"
"MG","MERCES","MINAS GERAIS","SUMG"
"MG","MESQUITA","MINAS GERAIS","SUMG"
"MG","MINAS NOVAS","MINAS GERAIS","SUMG"
"MG","MINDURI","MINAS GERAIS","SUMG"
"MG","MIRABELA","MINAS GERAIS","SUMG"
"MG","MIRADOURO","MINAS GERAIS","SUMG"
"MG","MIRAI","MINAS GERAIS","SUMG"
"MG","MIRAVANIA","MINAS GERAIS","SUMG"
"MG","MOEDA","MINAS GERAIS","SUMG"
"MG","MONJOLOS","MINAS GERAIS","SUMG"
"MG","MONSENHOR PAULO","MINAS GERAIS","SUMG"
"MG","MONTALVANIA","MINAS GERAIS","SUMG"
"MG","MONTE ALEGRE DE MINAS","MINAS GERAIS","SUMG"
"MG","MONTE AZUL","MINAS GERAIS","SUMG"
"MG","MONTE BELO","MINAS GERAIS","SUMG"
"MG","MONTE CARMELO","MINAS GERAIS","SUMG"
"MG","MONTE FORMOSO","MINAS GERAIS","SUMG"
"MG","MONTE SANTO DE MINAS","MINAS GERAIS","SUMG"
"MG","MONTE SIAO","MINAS GERAIS","SUMG"
"MG","MONTES CLAROS","MINAS GERAIS","SUMG"
"MG","MONTEZUMA","MINAS GERAIS","SUMG"
"MG","MORADA NOVA DE MINAS","MINAS GERAIS","SUMG"
"MG","MORRO DA GARCA","MINAS GERAIS","SUMG"
"MG","MORRO DO PILAR","MINAS GERAIS","SUMG"
"MG","MUNHOZ","MINAS GERAIS","SUMG"
"MG","MURIAE","MINAS GERAIS","SUMG"
"MG","MUTUM","MINAS GERAIS","SUMG"
"MG","MUZAMBINHO","MINAS GERAIS","SUMG"
"MG","NACIP RAYDAN","MINAS GERAIS","SUMG"
"MG","NANUQUE","MINAS GERAIS","SUMG"
"MG","NAQUE","MINAS GERAIS","SUMG"
"MG","NATALANDIA","MINAS GERAIS","SUMG"
"MG","NATERCIA","MINAS GERAIS","SUMG"
"MG","NAZARENO","MINAS GERAIS","SUMG"
"MG","NEPOMUCENO","MINAS GERAIS","SUMG"
"MG","NINHEIRA","MINAS GERAIS","SUMG"
"MG","NOVA BELEM","MINAS GERAIS","SUMG"
"MG","NOVA ERA","MINAS GERAIS","SUMG"
"MG","NOVA LIMA","MINAS GERAIS","SUMG"
"MG","NOVA MODICA","MINAS GERAIS","SUMG"
"MG","NOVA PONTE","MINAS GERAIS","SUMG"
"MG","NOVA PORTEIRINHA","MINAS GERAIS","SUMG"
"MG","NOVA RESENDE","MINAS GERAIS","SUMG"
"MG","NOVA UNIAO","MINAS GERAIS","SUMG"
"MG","NOVO CRUZEIRO","MINAS GERAIS","SUMG"
"MG","NOVO ORIENTE DE MINAS","MINAS GERAIS","SUMG"
"MG","NOVORIZONTE","MINAS GERAIS","SUMG"
"MG","OLARIA","MINAS GERAIS","SUMG"
"MG","OLHOS D'AGUA","MINAS GERAIS","SUMG"
"MG","OLIMPIO NORONHA","MINAS GERAIS","SUMG"
"MG","OLIVEIRA FORTES","MINAS GERAIS","SUMG"
"MG","ORATORIOS","MINAS GERAIS","SUMG"
"MG","ORIZANIA","MINAS GERAIS","SUMG"
"MG","OURO BRANCO","MINAS GERAIS","SUMG"
"MG","OURO FINO","MINAS GERAIS","SUMG"
"MG","OURO PRETO","MINAS GERAIS","SUMG"
"MG","OURO VERDE DE MINAS","MINAS GERAIS","SUMG"
"MG","PADRE CARVALHO","MINAS GERAIS","SUMG"
"MG","PADRE PARAISO","MINAS GERAIS","SUMG"
"MG","PAI PEDRO","MINAS GERAIS","SUMG"
"MG","PAINEIRAS","MINAS GERAIS","SUMG"
"MG","PAIVA","MINAS GERAIS","SUMG"
"MG","PALMA","MINAS GERAIS","SUMG"
"MG","PALMOPOLIS","MINAS GERAIS","SUMG"
"MG","PAPAGAIOS","MINAS GERAIS","SUMG"
"MG","PARACATU","MINAS GERAIS","SUMG"
"MG","PARAGUACU","MINAS GERAIS","SUMG"
"MG","PARAISOPOLIS","MINAS GERAIS","SUMG"
"MG","PARAOPEBA","MINAS GERAIS","SUMG"
"MG","PASSA QUATRO","MINAS GERAIS","SUMG"
"MG","PASSA TEMPO","MINAS GERAIS","SUMG"
"MG","PASSA VINTE","MINAS GERAIS","SUMG"
"MG","PASSABEM","MINAS GERAIS","SUMG"
"MG","PASSOS","MINAS GERAIS","SUMG"
"MG","PATIS","MINAS GERAIS","SUMG"
"MG","PATOS DE MINAS","MINAS GERAIS","SUMG"
"MG","PATROCINIO","MINAS GERAIS","SUMG"
"MG","PATROCINIO DO MURIAE","MINAS GERAIS","SUMG"
"MG","PAULA CANDIDO","MINAS GERAIS","SUMG"
"MG","PAULISTAS","MINAS GERAIS","SUMG"
"MG","PAVAO","MINAS GERAIS","SUMG"
"MG","PECANHA","MINAS GERAIS","SUMG"
"MG","PEDRA AZUL","MINAS GERAIS","SUMG"
"MG","PEDRA BONITA","MINAS GERAIS","SUMG"
"MG","PEDRA DO ANTA","MINAS GERAIS","SUMG"
"MG","PEDRA DOURADA","MINAS GERAIS","SUMG"
"MG","PEDRALVA","MINAS GERAIS","SUMG"
"MG","PEDRAS DE MARIA DA CRUZ","MINAS GERAIS","SUMG"
"MG","PEDRINOPOLIS","MINAS GERAIS","SUMG"
"MG","PEDRO LEOPOLDO","MINAS GERAIS","SUMG"
"MG","PEDRO TEIXEIRA","MINAS GERAIS","SUMG"
"MG","PEQUERI","MINAS GERAIS","SUMG"
"MG","PERDIZES","MINAS GERAIS","SUMG"
"MG","PERDOES","MINAS GERAIS","SUMG"
"MG","PERIQUITO","MINAS GERAIS","SUMG"
"MG","PESCADOR","MINAS GERAIS","SUMG"
"MG","PIAU","MINAS GERAIS","SUMG"
"MG","PIEDADE DE CARATINGA","MINAS GERAIS","SUMG"
"MG","PIEDADE DE PONTE NOVA","MINAS GERAIS","SUMG"
"MG","PIEDADE DO RIO GRANDE","MINAS GERAIS","SUMG"
"MG","PIEDADE DOS GERAIS","MINAS GERAIS","SUMG"
"MG","PINGO-D'AGUA","MINAS GERAIS","SUMG"
"MG","PINTOPOLIS","MINAS GERAIS","SUMG"
"MG","PIRACEMA","MINAS GERAIS","SUMG"
"MG","PIRAJUBA","MINAS GERAIS","SUMG"
"MG","PIRANGA","MINAS GERAIS","SUMG"
"MG","PIRANGUCU","MINAS GERAIS","SUMG"
"MG","PIRANGUINHO","MINAS GERAIS","SUMG"
"MG","PIRAPETINGA","MINAS GERAIS","SUMG"
"MG","PIRAPORA","MINAS GERAIS","SUMG"
"MG","PIRAUBA","MINAS GERAIS","SUMG"
"MG","PLANURA","MINAS GERAIS","SUMG"
"MG","POCO FUNDO","MINAS GERAIS","SUMG"
"MG","POCOS DE CALDAS","MINAS GERAIS","SUMG"
"MG","POCRANE","MINAS GERAIS","SUMG"
"MG","POMPEU","MINAS GERAIS","SUMG"
"MG","PONTE NOVA","MINAS GERAIS","SUMG"
"MG","PONTO CHIQUE","MINAS GERAIS","SUMG"
"MG","PONTO DOS VOLANTES","MINAS GERAIS","SUMG"
"MG","PORTEIRINHA","MINAS GERAIS","SUMG"
"MG","PORTO FIRME","MINAS GERAIS","SUMG"
"MG","POTE","MINAS GERAIS","SUMG"
"MG","POUSO ALEGRE","MINAS GERAIS","SUMG"
"MG","POUSO ALTO","MINAS GERAIS","SUMG"
"MG","PRADOS","MINAS GERAIS","SUMG"
"MG","PRATA","MINAS GERAIS","SUMG"
"MG","PRATAPOLIS","MINAS GERAIS","SUMG"
"MG","PRATINHA","MINAS GERAIS","SUMG"
"MG","PRESIDENTE BERNARDES","MINAS GERAIS","SUMG"
"MG","PRESIDENTE JUSCELINO","MINAS GERAIS","SUMG"
"MG","PRESIDENTE KUBITSCHEK","MINAS GERAIS","SUMG"
"MG","PRESIDENTE OLEGARIO","MINAS GERAIS","SUMG"
"MG","PRUDENTE DE MORAIS","MINAS GERAIS","SUMG"
"MG","QUARTEL GERAL","MINAS GERAIS","SUMG"
"MG","QUELUZITO","MINAS GERAIS","SUMG"
"MG","RAPOSOS","MINAS GERAIS","SUMG"
"MG","RAUL SOARES","MINAS GERAIS","SUMG"
"MG","RECREIO","MINAS GERAIS","SUMG"
"MG","REDUTO","MINAS GERAIS","SUMG"
"MG","RESENDE COSTA","MINAS GERAIS","SUMG"
"MG","RESPLENDOR","MINAS GERAIS","SUMG"
"MG","RESSAQUINHA","MINAS GERAIS","SUMG"
"MG","RIACHINHO","MINAS GERAIS","SUMG"
"MG","RIACHO DOS MACHADOS","MINAS GERAIS","SUMG"
"MG","RIBEIRAO DAS NEVES","MINAS GERAIS","SUMG"
"MG","RIBEIRAO VERMELHO","MINAS GERAIS","SUMG"
"MG","RIO ACIMA","MINAS GERAIS","SUMG"
"MG","RIO CASCA","MINAS GERAIS","SUMG"
"MG","RIO DO PRADO","MINAS GERAIS","SUMG"
"MG","RIO DOCE","MINAS GERAIS","SUMG"
"MG","RIO ESPERA","MINAS GERAIS","SUMG"
"MG","RIO MANSO","MINAS GERAIS","SUMG"
"MG","RIO NOVO","MINAS GERAIS","SUMG"
"MG","RIO PARANAIBA","MINAS GERAIS","SUMG"
"MG","RIO PARDO DE MINAS","MINAS GERAIS","SUMG"
"MG","RIO PIRACICABA","MINAS GERAIS","SUMG"
"MG","RIO POMBA","MINAS GERAIS","SUMG"
"MG","RIO PRETO","MINAS GERAIS","SUMG"
"MG","RIO VERMELHO","MINAS GERAIS","SUMG"
"MG","RITAPOLIS","MINAS GERAIS","SUMG"
"MG","ROCHEDO DE MINAS","MINAS GERAIS","SUMG"
"MG","RODEIRO","MINAS GERAIS","SUMG"
"MG","ROMARIA","MINAS GERAIS","SUMG"
"MG","ROSARIO DA LIMEIRA","MINAS GERAIS","SUMG"
"MG","RUBELITA","MINAS GERAIS","SUMG"
"MG","RUBIM","MINAS GERAIS","SUMG"
"MG","SABARA","MINAS GERAIS","SUMG"
"MG","SABINOPOLIS","MINAS GERAIS","SUMG"
"MG","SACRAMENTO","MINAS GERAIS","SUMG"
"MG","SALINAS","MINAS GERAIS","SUMG"
"MG","SALTO DA DIVISA","MINAS GERAIS","SUMG"
"MG","SANTA BARBARA","MINAS GERAIS","SUMG"
"MG","SANTA BARBARA DO LESTE","MINAS GERAIS","SUMG"
"MG","SANTA BARBARA DO MONTE VERDE","MINAS GERAIS","SUMG"
"MG","SANTA BARBARA DO TUGURIO","MINAS GERAIS","SUMG"
"MG","SANTA CRUZ DE MINAS","MINAS GERAIS","SUMG"
"MG","SANTA CRUZ DE SALINAS","MINAS GERAIS","SUMG"
"MG","SANTA CRUZ DO ESCALVADO","MINAS GERAIS","SUMG"
"MG","SANTA EFIGENIA DE MINAS","MINAS GERAIS","SUMG"
"MG","SANTA FE DE MINAS","MINAS GERAIS","SUMG"
"MG","SANTA HELENA DE MINAS","MINAS GERAIS","SUMG"
"MG","SANTA JULIANA","MINAS GERAIS","SUMG"
"MG","SANTA LUZIA","MINAS GERAIS","SUMG"
"MG","SANTA MARGARIDA","MINAS GERAIS","SUMG"
"MG","SANTA MARIA DE ITABIRA","MINAS GERAIS","SUMG"
"MG","SANTA MARIA DO SALTO","MINAS GERAIS","SUMG"
"MG","SANTA MARIA DO SUACUI","MINAS GERAIS","SUMG"
"MG","SANTA RITA DE CALDAS","MINAS GERAIS","SUMG"
"MG","SANTA RITA DE IBITIPOCA","MINAS GERAIS","SUMG"
"MG","SANTA RITA DE JACUTINGA","MINAS GERAIS","SUMG"
"MG","SANTA RITA DE MINAS","MINAS GERAIS","SUMG"
"MG","SANTA RITA DO ITUETO","MINAS GERAIS","SUMG"
"MG","SANTA RITA DO SAPUCAI","MINAS GERAIS","SUMG"
"MG","SANTA ROSA DA SERRA","MINAS GERAIS","SUMG"
"MG","SANTA VITORIA","MINAS GERAIS","SUMG"
"MG","SANTANA DA VARGEM","MINAS GERAIS","SUMG"
"MG","SANTANA DE CATAGUASES","MINAS GERAIS","SUMG"
"MG","SANTANA DE PIRAPAMA","MINAS GERAIS","SUMG"
"MG","SANTANA DO DESERTO","MINAS GERAIS","SUMG"
"MG","SANTANA DO GARAMBEU","MINAS GERAIS","SUMG"
"MG","SANTANA DO MANHUACU","MINAS GERAIS","SUMG"
"MG","SANTANA DO PARAISO","MINAS GERAIS","SUMG"
"MG","SANTANA DO RIACHO","MINAS GERAIS","SUMG"
"MG","SANTANA DOS MONTES","MINAS GERAIS","SUMG"
"MG","SANTO ANTONIO DO AMPARO","MINAS GERAIS","SUMG"
"MG","SANTO ANTONIO DO AVENTUREIRO","MINAS GERAIS","SUMG"
"MG","SANTO ANTONIO DO GRAMA","MINAS GERAIS","SUMG"
"MG","SANTO ANTONIO DO ITAMBE","MINAS GERAIS","SUMG"
"MG","SANTO ANTONIO DO JACINTO","MINAS GERAIS","SUMG"
"MG","SANTO ANTONIO DO RETIRO","MINAS GERAIS","SUMG"
"MG","SANTO ANTONIO DO RIO ABAIXO","MINAS GERAIS","SUMG"
"MG","SANTO HIPOLITO","MINAS GERAIS","SUMG"
"MG","SANTOS DUMONT","MINAS GERAIS","SUMG"
"MG","SAO BENTO ABADE","MINAS GERAIS","SUMG"
"MG","SAO BRAS DO SUACUI","MINAS GERAIS","SUMG"
"MG","SAO DOMINGOS DAS DORES","MINAS GERAIS","SUMG"
"MG","SAO DOMINGOS DO PRATA","MINAS GERAIS","SUMG"
"MG","SAO FELIX DE MINAS","MINAS GERAIS","SUMG"
"MG","SAO FRANCISCO","MINAS GERAIS","SUMG"
"MG","SAO FRANCISCO DE SALES","MINAS GERAIS","SUMG"
"MG","SAO FRANCISCO DO GLORIA","MINAS GERAIS","SUMG"
"MG","SAO GERALDO","MINAS GERAIS","SUMG"
"MG","SAO GERALDO DA PIEDADE","MINAS GERAIS","SUMG"
"MG","SAO GERALDO DO BAIXIO","MINAS GERAIS","SUMG"
"MG","SAO GONCALO DO ABAETE","MINAS GERAIS","SUMG"
"MG","SAO GONCALO DO RIO ABAIXO","MINAS GERAIS","SUMG"
"MG","SAO GONCALO DO RIO PRETO","MINAS GERAIS","SUMG"
"MG","SAO GONCALO DO SAPUCAI","MINAS GERAIS","SUMG"
"MG","SAO GOTARDO","MINAS GERAIS","SUMG"
"MG","SAO JOAO BATISTA DO GLORIA","MINAS GERAIS","SUMG"
"MG","SAO JOAO DA LAGOA","MINAS GERAIS","SUMG"
"MG","SAO JOAO DA MATA","MINAS GERAIS","SUMG"
"MG","SAO JOAO DA PONTE","MINAS GERAIS","SUMG"
"MG","SAO JOAO DAS MISSOES","MINAS GERAIS","SUMG"
"MG","SAO JOAO DEL REI","MINAS GERAIS","SUMG"
"MG","SAO JOAO DO MANHUACU","MINAS GERAIS","SUMG"
"MG","SAO JOAO DO MANTENINHA","MINAS GERAIS","SUMG"
"MG","SAO JOAO DO ORIENTE","MINAS GERAIS","SUMG"
"MG","SAO JOAO DO PACUI","MINAS GERAIS","SUMG"
"MG","SAO JOAO DO PARAISO","MINAS GERAIS","SUMG"
"MG","SAO JOAO EVANGELISTA","MINAS GERAIS","SUMG"
"MG","SAO JOAO NEPOMUCENO","MINAS GERAIS","SUMG"
"MG","SAO JOAQUIM DE BICAS","MINAS GERAIS","SUMG"
"MG","SAO JOSE DA BARRA","MINAS GERAIS","SUMG"
"MG","SAO JOSE DA LAPA","MINAS GERAIS","SUMG"
"MG","SAO JOSE DA SAFIRA","MINAS GERAIS","SUMG"
"MG","SAO JOSE DA VARGINHA","MINAS GERAIS","SUMG"
"MG","SAO JOSE DO ALEGRE","MINAS GERAIS","SUMG"
"MG","SAO JOSE DO DIVINO","MINAS GERAIS","SUMG"
"MG","SAO JOSE DO GOIABAL","MINAS GERAIS","SUMG"
"MG","SAO JOSE DO JACURI","MINAS GERAIS","SUMG"
"MG","SAO JOSE DO MANTIMENTO","MINAS GERAIS","SUMG"
"MG","SAO LOURENCO","MINAS GERAIS","SUMG"
"MG","SAO MIGUEL DO ANTA","MINAS GERAIS","SUMG"
"MG","SAO PEDRO DA UNIAO","MINAS GERAIS","SUMG"
"MG","SAO PEDRO DO SUACUI","MINAS GERAIS","SUMG"
"MG","SAO PEDRO DOS FERROS","MINAS GERAIS","SUMG"
"MG","SAO ROMAO","MINAS GERAIS","SUMG"
"MG","SAO SEBASTIAO DA BELA VISTA","MINAS GERAIS","SUMG"
"MG","SAO SEBASTIAO DA VARGEM ALEGRE","MINAS GERAIS","SUMG"
"MG","SAO SEBASTIAO DO ANTA","MINAS GERAIS","SUMG"
"MG","SAO SEBASTIAO DO MARANHAO","MINAS GERAIS","SUMG"
"MG","SAO SEBASTIAO DO PARAISO","MINAS GERAIS","SUMG"
"MG","SAO SEBASTIAO DO RIO PRETO","MINAS GERAIS","SUMG"
"MG","SAO SEBASTIAO DO RIO VERDE","MINAS GERAIS","SUMG"
"MG","SAO THOME DAS LETRAS","MINAS GERAIS","SUMG"
"MG","SAO TIAGO","MINAS GERAIS","SUMG"
"MG","SAO TOMAS DE AQUINO","MINAS GERAIS","SUMG"
"MG","SAO VICENTE DE MINAS","MINAS GERAIS","SUMG"
"MG","SAPUCAI-MIRIM","MINAS GERAIS","SUMG"
"MG","SARDOA","MINAS GERAIS","SUMG"
"MG","SARZEDO","MINAS GERAIS","SUMG"
"MG","SEM-PEIXE","MINAS GERAIS","SUMG"
"MG","SENADOR AMARAL","MINAS GERAIS","SUMG"
"MG","SENADOR CORTES","MINAS GERAIS","SUMG"
"MG","SENADOR FIRMINO","MINAS GERAIS","SUMG"
"MG","SENADOR JOSE BENTO","MINAS GERAIS","SUMG"
"MG","SENADOR MODESTINO GONCALVES","MINAS GERAIS","SUMG"
"MG","SENHORA DE OLIVEIRA","MINAS GERAIS","SUMG"
"MG","SENHORA DO PORTO","MINAS GERAIS","SUMG"
"MG","SENHORA DOS REMEDIOS","MINAS GERAIS","SUMG"
"MG","SERICITA","MINAS GERAIS","SUMG"
"MG","SERITINGA","MINAS GERAIS","SUMG"
"MG","SERRA AZUL DE MINAS","MINAS GERAIS","SUMG"
"MG","SERRA DA SAUDADE","MINAS GERAIS","SUMG"
"MG","SERRA DO SALITRE","MINAS GERAIS","SUMG"
"MG","SERRA DOS AIMORES","MINAS GERAIS","SUMG"
"MG","SERRANIA","MINAS GERAIS","SUMG"
"MG","SERRANOPOLIS DE MINAS","MINAS GERAIS","SUMG"
"MG","SERRANOS","MINAS GERAIS","SUMG"
"MG","SERRO","MINAS GERAIS","SUMG"
"MG","SETE LAGOAS","MINAS GERAIS","SUMG"
"MG","SETUBINHA","MINAS GERAIS","SUMG"
"MG","SILVEIRANIA","MINAS GERAIS","SUMG"
"MG","SILVIANOPOLIS","MINAS GERAIS","SUMG"
"MG","SIMAO PEREIRA","MINAS GERAIS","SUMG"
"MG","SIMONESIA","MINAS GERAIS","SUMG"
"MG","SOBRALIA","MINAS GERAIS","SUMG"
"MG","SOLEDADE DE MINAS","MINAS GERAIS","SUMG"
"MG","TABULEIRO","MINAS GERAIS","SUMG"
"MG","TAIOBEIRAS","MINAS GERAIS","SUMG"
"MG","TAPARUBA","MINAS GERAIS","SUMG"
"MG","TAPIRA","MINAS GERAIS","SUMG"
"MG","TAQUARACU DE MINAS","MINAS GERAIS","SUMG"
"MG","TARUMIRIM","MINAS GERAIS","SUMG"
"MG","TEIXEIRAS","MINAS GERAIS","SUMG"
"MG","TEOFILO OTONI","MINAS GERAIS","SUMG"
"MG","TIMOTEO","MINAS GERAIS","SUMG"
"MG","TIRADENTES","MINAS GERAIS","SUMG"
"MG","TIROS","MINAS GERAIS","SUMG"
"MG","TOCANTINS","MINAS GERAIS","SUMG"
"MG","TOCOS DO MOJI","MINAS GERAIS","SUMG"
"MG","TOLEDO","MINAS GERAIS","SUMG"
"MG","TOMBOS","MINAS GERAIS","SUMG"
"MG","TRES CORACOES","MINAS GERAIS","SUMG"
"MG","TRES MARIAS","MINAS GERAIS","SUMG"
"MG","TRES PONTAS","MINAS GERAIS","SUMG"
"MG","TUMIRITINGA","MINAS GERAIS","SUMG"
"MG","TUPACIGUARA","MINAS GERAIS","SUMG"
"MG","TURMALINA","MINAS GERAIS","SUMG"
"MG","TURVOLANDIA","MINAS GERAIS","SUMG"
"MG","UBA","MINAS GERAIS","SUMG"
"MG","UBAI","MINAS GERAIS","SUMG"
"MG","UBAPORANGA","MINAS GERAIS","SUMG"
"MG","UBERABA","MINAS GERAIS","SUMG"
"MG","UBERLANDIA","MINAS GERAIS","SUMG"
"MG","UMBURATIBA","MINAS GERAIS","SUMG"
"MG","UNAI","MINAS GERAIS","SUMG"
"MG","UNIAO DE MINAS","MINAS GERAIS","SUMG"
"MG","URUANA DE MINAS","MINAS GERAIS","SUMG"
"MG","URUCANIA","MINAS GERAIS","SUMG"
"MG","URUCUIA","MINAS GERAIS","SUMG"
"MG","VARGEM ALEGRE","MINAS GERAIS","SUMG"
"MG","VARGEM GRANDE DO RIO PARDO","MINAS GERAIS","SUMG"
"MG","VARGINHA","MINAS GERAIS","SUMG"
"MG","VARJAO DE MINAS","MINAS GERAIS","SUMG"
"MG","VARZEA DA PALMA","MINAS GERAIS","SUMG"
"MG","VARZELANDIA","MINAS GERAIS","SUMG"
"MG","VAZANTE","MINAS GERAIS","SUMG"
"MG","VERDELANDIA","MINAS GERAIS","SUMG"
"MG","VEREDINHA","MINAS GERAIS","SUMG"
"MG","VERISSIMO","MINAS GERAIS","SUMG"
"MG","VERMELHO NOVO","MINAS GERAIS","SUMG"
